yaw_delta,pitch_delta,target_yaw,target_pitch,since_attack,distance,on_ground,delta_x,delta_y,delta_z,target_velocity_x,target_velocity_y,target_velocity_z,player_velocity_x,player_velocity_y,player_velocity_z,yaw,pitch
-12.816713,-27.075666,-37.392563,-11.679927,0.800000,1.967208,0.000000,1.169901,0.398248,1.530568,-0.069250,0.419875,-0.189250,-0.041769,0.003016,0.247385,-24.575850,15.395740
-12.748497,-34.962067,-48.182838,-17.710171,0.880000,1.867481,0.000000,1.325830,0.568092,1.186142,-0.069250,0.419875,-0.189250,-0.059096,-0.075444,0.234762,-35.434341,17.251894
-11.108177,-34.782486,-59.628403,-25.512035,0.960000,1.895504,0.000000,1.475914,0.816396,0.864935,-0.069250,0.419875,-0.189250,-0.053777,-0.152335,0.213633,-48.520226,9.270452
-8.022224,-22.453133,-72.412544,-31.558538,0.080000,2.015935,0.000000,1.637495,1.055079,0.519052,-0.069250,0.419875,-0.189250,-0.048938,-0.227688,0.194406,-64.390320,-9.105406
0.464333,-16.203348,-83.879555,-37.188099,0.160000,2.265121,0.000000,1.794235,1.369114,0.192396,-0.069250,0.419875,-0.189250,-0.044533,-0.301535,0.176910,-84.343887,-20.984751
11.379204,-15.488543,-94.774452,-39.907177,0.240000,2.530607,0.000000,1.934451,1.623504,-0.161576,-0.069250,0.419875,-0.189250,-0.244750,-0.227625,0.094000,-106.153656,-24.418634
16.961769,-17.280680,-100.792770,-37.151733,0.320000,2.887386,0.000000,2.260652,1.743771,-0.430947,-0.029625,-0.301500,-0.080875,-0.201999,-0.301473,0.096956,-117.754539,-19.871054
14.303612,-21.224262,-105.307007,-34.970009,0.400000,3.209041,1.000000,2.536356,1.839270,-0.694211,-0.029625,-0.301500,-0.080875,-0.161223,-0.078400,0.095246,-119.610619,-13.745747
9.047585,-17.501366,-111.027054,-26.049887,0.480000,2.839992,0.000000,2.381582,1.247194,-0.915492,-0.029625,-0.301500,-0.080875,0.138307,0.333200,0.034224,-120.074638,-8.548520
7.437202,-13.248937,-114.586327,-14.929713,0.560000,2.684415,0.000000,2.358627,0.691596,-1.079193,-0.213000,0.419875,-0.023875,0.148721,0.248136,0.037240,-122.023529,-1.680777
5.041977,-14.991381,-118.930435,-9.804413,0.640000,2.555716,0.000000,2.204116,0.435195,-1.218262,-0.213000,0.419875,-0.023875,0.158391,0.164773,0.039203,-123.972412,5.186967
1.178795,-18.283085,-124.000069,-8.919784,0.720000,2.424825,0.000000,1.985957,0.375969,-1.339551,-0.213000,0.419875,-0.023875,0.167359,0.083078,0.040201,-125.178864,9.363302
-3.540100,-19.747833,-129.275787,-9.920491,0.800000,2.312719,0.000000,1.763524,0.398439,-1.442184,-0.213000,0.419875,-0.023875,0.171249,0.003016,0.023225,-125.735687,9.827341
-10.514587,-19.226856,-136.064667,-15.153574,0.880000,2.173694,0.000000,1.455766,0.568219,-1.510900,-0.213000,0.419875,-0.023875,0.174658,-0.075444,0.007593,-125.550079,4.073281
-9.204147,-14.784608,-143.570831,-22.590668,0.080000,2.125395,0.000000,1.165281,0.816460,-1.578865,-0.213000,0.419875,-0.023875,0.158939,-0.152335,0.006910,-134.366684,-7.806060
5.104828,-13.142487,-152.092407,-29.765249,0.160000,2.125342,0.000000,0.863518,1.055121,-1.630379,-0.213000,0.419875,-0.023875,0.132163,-0.227688,-0.006464,-157.197235,-16.622763
14.323425,-20.082903,-160.507111,-33.271786,0.240000,2.125132,1.000000,0.592893,1.165871,-1.674935,-0.213000,0.419875,-0.023875,0.103827,-0.078400,-0.012796,-174.830536,-13.188883
18.476410,-24.604721,-160.994339,-26.471107,0.320000,1.567523,0.000000,0.456963,0.698719,-1.326689,-0.001125,-0.227625,-0.281250,-0.020743,0.333200,-0.220406,-179.470749,-1.866386
8.612625,-24.332283,-163.990509,-12.277562,0.400000,1.213996,0.000000,0.327156,0.258156,-1.140224,-0.001125,-0.227625,-0.281250,-0.035450,0.248136,-0.217454,-172.603134,12.054721
-3.031342,-12.742830,-167.096390,9.427910,0.480000,0.989337,0.000000,0.217947,-0.162059,-0.951328,-0.001125,-0.227625,-0.281250,-0.046696,0.164773,-0.216629,-164.065048,22.170740
-10.183914,0.838505,-171.279236,32.939651,0.560000,0.917531,0.000000,0.116751,-0.498912,-0.761130,-0.001125,-0.227625,-0.281250,-0.053987,0.083078,-0.217813,-161.095322,32.101147
-16.209366,16.490250,-173.499725,58.521828,0.640000,1.069720,0.000000,0.063236,-0.912299,-0.554989,0.003119,-0.227625,-0.318499,-0.063779,0.003016,-0.182209,-157.290359,42.031578
-26.251328,22.382824,-177.323822,72.859909,0.720000,1.303519,0.000000,0.017937,-1.245625,-0.383743,0.004567,-0.227625,-0.349472,-0.068459,-0.075444,-0.156730,-151.072495,50.477085
-38.870834,21.690117,-173.887772,81.540787,0.800000,1.522267,0.000000,0.023843,-1.505707,-0.222658,0.000000,0.419875,-0.095750,-0.071372,-0.152335,-0.141767,-135.016937,59.850670
-18.365227,20.209549,-126.932007,85.999840,0.880000,1.440565,0.000000,0.080329,-1.437056,-0.060382,0.014171,0.419875,-0.106402,-0.062729,-0.227688,-0.134755,-108.566780,65.790291
11.956375,9.904686,-64.034943,80.242432,0.960000,1.171040,0.000000,0.178436,-1.154099,0.086894,0.002375,0.248125,-0.139000,-0.078204,-0.301535,-0.132913,-75.991318,70.337746
-14.018456,-2.581806,-52.144367,61.537907,0.080000,0.833817,0.000000,0.313754,-0.733036,0.243861,0.043750,0.164750,-0.164875,-0.099173,-0.373904,-0.142719,-38.125912,64.119713
-40.758125,-22.915510,-49.464115,19.208876,0.160000,0.682388,0.000000,0.489739,-0.224515,0.418810,0.105375,0.083000,-0.150500,-0.125238,-0.444826,-0.159797,-8.705989,42.124386
-42.820969,-45.606178,-50.320461,-20.279926,0.240000,0.974379,0.000000,0.703423,0.337725,0.583569,0.105375,0.083000,-0.150500,-0.111268,-0.514329,-0.127785,-7.499493,25.326252
-44.500618,-64.522659,-52.835377,-38.917984,0.320000,1.482614,0.000000,0.919263,0.931388,0.696863,0.302375,-0.075375,0.044500,-0.098228,-0.582443,-0.093296,-8.334761,25.604675
-42.860188,-69.194763,-56.206562,-39.228119,0.400000,1.773017,1.000000,1.141393,1.121272,0.763909,0.302375,-0.075375,0.044500,-0.086027,-0.078400,-0.061958,-13.346374,29.966640
-51.494820,-63.095512,-73.008263,-26.910749,0.480000,1.478091,0.000000,1.260497,0.668986,0.385172,0.302375,-0.075375,0.044500,0.009052,0.333200,0.202369,-21.513441,36.184761
-46.640415,-53.640335,-83.745499,-12.351145,0.560000,1.418874,0.000000,1.377784,0.303500,0.151001,0.302375,-0.075375,0.044500,0.016739,0.248136,0.205727,-37.105083,41.289188
-39.436344,-38.816891,-92.782753,5.070914,0.640000,1.491509,0.000000,1.483919,-0.131830,-0.072130,0.302375,-0.075375,0.044500,0.029220,0.164773,0.205703,-53.346409,43.887806
-27.631317,-23.964556,-100.281700,19.087980,0.720000,1.669860,0.000000,1.552708,-0.546074,-0.281659,0.302375,-0.075375,0.044500,0.045191,0.083078,0.201031,-72.650383,43.052536
-14.024361,-11.829012,-106.813995,27.232790,0.800000,1.826525,0.000000,1.554632,-0.835830,-0.469786,-0.192625,0.419875,-0.038375,0.063255,0.003016,0.189851,-92.789635,39.061802
-2.008263,-4.747000,-114.473076,28.653528,0.880000,1.744760,0.000000,1.393530,-0.836632,-0.634278,-0.192625,0.419875,-0.038375,0.057562,-0.075444,0.172765,-112.464813,33.400528
-4.054871,-2.973362,-123.480133,24.580278,0.960000,1.559373,0.000000,1.182771,-0.648654,-0.782270,-0.192625,0.419875,-0.038375,0.052382,-0.152335,0.157216,-119.425262,27.553640
-7.001236,-4.408442,-133.108551,15.999006,0.080000,1.392442,0.000000,0.977192,-0.383784,-0.914713,-0.107375,0.164750,-0.053875,0.047667,-0.227688,0.143067,-126.107315,20.407448
-9.332474,-18.408682,-144.998764,-0.878275,0.160000,1.241497,0.000000,0.712030,0.019029,-1.016841,-0.078125,0.083000,-0.086500,0.032867,-0.301535,0.115780,-135.666290,17.530407
-15.849442,-42.406696,-157.455200,-21.628017,0.240000,1.261549,0.000000,0.449632,0.464984,-1.083110,-0.078125,0.083000,-0.086500,0.029698,-0.373904,0.087161,-141.605759,20.778679
-23.568649,-64.664307,-169.814606,-39.616470,0.320000,1.468252,0.000000,0.200006,0.936225,-1.113213,-0.086250,-0.075375,-0.310500,0.024304,-0.444826,0.055814,-146.245956,25.047836
-30.949173,-70.952911,178.443085,-44.420147,0.400000,1.567713,1.000000,-0.030422,1.097267,-1.119288,-0.086250,-0.075375,-0.310500,0.017503,-0.078400,0.027585,-150.607742,26.532761
-48.333069,-67.246002,158.646286,-40.063587,0.480000,1.014521,0.000000,-0.282724,0.652983,-0.723142,-0.086250,-0.075375,-0.310500,0.026491,0.333200,-0.211338,-153.020645,27.182415
-67.053955,-52.248878,133.429108,-23.024694,0.560000,0.755502,0.000000,-0.504956,0.295498,-0.478000,-0.121780,-0.075375,-0.344133,0.052318,0.248136,-0.181184,-159.516937,29.224186
-77.946106,-22.563248,112.792358,9.723595,0.640000,0.812120,0.000000,-0.737949,-0.137165,-0.310091,-0.121780,-0.075375,-0.344133,0.037792,0.164773,-0.186405,-169.261536,32.286842
-80.827927,-9.004850,98.309692,26.808687,0.720000,1.078606,0.000000,-0.952568,-0.486465,-0.139129,-0.121780,-0.075375,-0.344133,0.021071,0.083078,-0.189183,179.137619,35.813538
-69.319885,-4.422092,89.864166,35.289371,0.800000,1.378021,0.000000,-1.124799,-0.796091,0.002666,-0.029375,0.419875,-0.105750,0.002196,0.003016,-0.188634,159.184036,39.711464
-41.742493,-9.027546,87.279266,31.890419,0.880000,1.533490,0.000000,-1.300556,-0.810139,0.061806,-0.029375,0.419875,-0.105750,-0.021674,-0.075444,-0.163418,129.021774,40.917965
2.264404,-12.438574,86.181900,23.282156,0.960000,1.596394,0.000000,-1.463143,-0.630992,0.097646,-0.029375,0.419875,-0.105750,-0.019723,-0.152335,-0.148711,83.917480,35.720730
36.804260,-14.150584,85.826111,12.939025,0.080000,1.674529,0.000000,-1.627682,-0.374954,0.118780,-0.029375,0.419875,-0.105750,-0.017948,-0.227688,-0.135327,49.021851,27.089609
38.428680,-24.217155,85.965668,1.387529,0.160000,1.798979,0.000000,-1.793995,-0.043562,0.126529,-0.029375,0.419875,-0.105750,-0.016333,-0.301535,-0.123147,47.536987,25.604685
31.175629,-33.175877,82.517578,-8.128038,0.240000,1.824604,0.000000,-1.790895,0.257973,0.235217,-0.029375,0.419875,-0.105750,-0.002822,-0.373904,-0.098906,51.341949,25.047838
32.587006,-46.288857,86.249054,-21.612251,0.320000,2.167167,0.000000,-2.010494,0.798218,0.131805,-0.029375,0.419875,-0.105750,0.308625,-0.301500,0.042250,53.662048,24.676607
33.243927,-48.029381,92.659821,-23.259964,0.400000,2.749672,1.000000,-2.523463,1.085856,-0.117228,-0.029375,0.419875,-0.105750,0.278108,-0.078400,0.056440,59.415894,24.769415
35.905792,-38.008259,103.395630,-12.867613,0.480000,2.897970,0.000000,-2.748331,0.645375,-0.654525,-0.029375,0.419875,-0.105750,0.023898,0.333200,0.218360,67.489838,25.140646
32.869202,-31.410278,109.361053,-5.341555,0.560000,3.133415,0.000000,-2.943379,0.291695,-1.034276,-0.029375,0.419875,-0.105750,0.012695,0.248136,0.220567,76.491852,26.068724
23.668076,-25.490276,114.173355,2.341795,0.640000,3.418777,0.000000,-3.116383,-0.139700,-1.398813,-0.029375,0.419875,-0.105750,-0.000807,0.164773,0.220891,90.505280,27.832071
13.291168,-21.837467,118.273941,7.479528,0.720000,3.746829,0.000000,-3.271728,-0.487733,-1.759725,-0.029375,0.419875,-0.105750,-0.016877,0.083078,0.217593,104.982773,29.316996
3.544296,-18.399830,121.520096,11.288398,0.800000,4.071235,0.000000,-3.403415,-0.796936,-2.087251,-0.029375,0.419875,-0.105750,-0.037756,0.003016,0.192014,117.975800,29.688227
1.889801,-14.717409,124.134598,13.578701,0.880000,4.370366,0.000000,-3.516333,-1.026078,-2.383834,-0.029375,0.419875,-0.105750,-0.054835,-0.075444,0.163856,122.244797,28.296110
1.241623,-12.188325,125.992126,12.581090,0.960000,4.710345,0.000000,-3.719618,-1.026009,-2.701685,-0.029375,0.419875,-0.105750,-0.069511,-0.152335,0.136738,124.750504,24.769415
1.562912,-6.710115,127.427063,10.913107,1.000000,5.012858,0.000000,-3.908843,-0.949049,-2.991488,-0.029375,0.419875,-0.105750,-0.082305,-0.227688,0.111213,125.864151,17.623222
-1.418121,-2.694293,128.158188,8.061171,0.080000,5.323304,0.000000,-4.144392,-0.746485,-3.256429,-0.029375,0.419875,-0.105750,-0.093688,-0.301535,0.087619,129.576309,10.755464
-2.112289,-1.984970,128.670471,4.779768,0.160000,5.641384,0.000000,-4.389207,-0.470076,-3.512705,-0.029375,0.419875,-0.105750,-0.085256,-0.373904,0.079734,130.782761,6.764737
-2.827469,-4.173921,128.976135,1.013092,0.240000,5.913554,0.000000,-4.596526,-0.104547,-3.719024,-0.029375,0.419875,-0.105750,-0.091088,-0.444826,0.060906,131.803604,5.187013
-2.281418,-5.292927,129.522186,-0.105914,0.320000,6.033410,1.000000,-4.654035,0.011167,-3.839514,-0.029375,0.419875,-0.105750,-0.100173,-0.078400,0.039967,131.803604,5.187013
-1.497757,-5.261082,130.305847,-0.074069,0.400000,5.755859,1.000000,-4.389432,0.007444,-3.723271,0.180125,0.419875,0.086625,-0.154244,-0.078400,-0.067212,131.803604,5.187013
-0.766663,-2.385614,131.129745,3.172629,0.480000,4.969454,0.000000,-3.737355,-0.275037,-3.263741,0.180125,0.419875,0.086625,-0.265162,0.333200,-0.198529,131.896408,5.558242
0.097824,-3.775364,132.087036,5.309559,0.560000,4.382047,0.000000,-3.238084,-0.405500,-2.924503,0.180125,0.419875,0.086625,-0.258555,0.248136,-0.196147,131.989212,9.084923
0.294861,-8.951660,133.304916,6.815399,0.640000,3.799546,0.000000,-2.745445,-0.450899,-2.587617,0.180125,0.419875,0.086625,-0.252519,0.164773,-0.194006,133.010056,15.767059
-0.136200,-15.613382,135.193954,7.485489,0.720000,3.150811,0.000000,-2.201489,-0.410479,-2.216429,0.180125,0.419875,0.086625,-0.246747,0.083078,-0.192362,135.330154,23.098871
-2.371399,-23.163153,137.970184,6.617873,0.800000,2.502075,0.000000,-1.664026,-0.288364,-1.846143,0.180125,0.419875,0.086625,-0.240839,0.003016,-0.191541,140.341583,29.781025
-2.088837,-25.812031,142.428925,6.010766,0.880000,1.855085,0.000000,-1.124910,-0.194256,-1.462252,0.180125,0.419875,0.086625,-0.233961,-0.075444,-0.192153,144.517761,31.822796
6.225952,-26.672165,150.836517,3.665707,0.960000,1.238846,0.000000,-0.602456,-0.079208,-1.079589,0.180125,0.419875,0.086625,-0.026500,0.003000,0.241000,144.610565,30.337872
19.772812,-25.075972,164.754593,5.076284,0.080000,1.204643,0.000000,-0.315525,-0.106587,-1.157691,0.180125,0.419875,0.086625,-0.024115,-0.075460,0.219310,144.981781,30.152256
24.739883,-29.391550,178.538254,2.616861,0.160000,1.215766,0.000000,-0.030978,-0.055506,-1.214103,0.093000,-0.301500,-0.001375,-0.021945,-0.152351,0.199572,153.798370,32.008411
15.438568,-33.259468,-169.788666,3.853371,0.240000,1.305181,0.000000,0.230862,-0.087714,-1.281603,0.093000,-0.301500,-0.001375,-0.035974,-0.227704,0.189484,174.772766,37.112839
-0.686676,-36.151039,-159.556641,4.302880,0.320000,1.435758,0.000000,0.500071,-0.107724,-1.341539,0.077000,-0.078375,0.000000,-0.050498,-0.301550,0.174055,-158.869965,40.453918
-10.249390,-41.606079,-150.743576,0.425570,0.400000,1.572807,0.000000,0.768640,-0.011681,-1.372143,0.115625,0.419875,0.185875,-0.053317,-0.373919,0.141746,-140.494186,42.031651
-3.314240,-54.807827,-140.467422,-12.776175,0.480000,1.651588,0.000000,1.025236,0.365233,-1.242272,0.115625,0.419875,0.185875,-0.050784,-0.444840,0.105438,-137.153183,42.031651
11.300552,-56.585503,-130.771240,-17.894930,0.560000,1.715307,1.000000,1.236195,0.527064,-1.065976,0.115625,0.419875,0.185875,-0.047100,-0.078400,0.072305,-142.071793,38.690571
43.990540,-38.184303,-111.074265,-8.681690,0.640000,1.458283,0.000000,1.345155,0.220119,-0.518358,0.115625,0.419875,0.185875,0.027431,0.333200,-0.159359,-155.064804,29.502613
69.494720,-17.486437,-102.182571,-2.090543,0.720000,1.571642,0.000000,1.535226,0.057335,-0.331439,0.115625,0.419875,0.185875,0.016847,0.248136,-0.167241,-171.677292,15.395894
87.935440,-0.706355,-94.507385,0.675629,0.800000,1.728740,0.000000,1.723274,-0.020385,-0.135849,0.115625,0.419875,0.185875,0.018689,0.164773,-0.175131,177.557175,1.381984
93.014847,9.975214,-89.891998,3.190151,0.880000,1.875030,0.000000,1.872121,-0.104346,0.003530,0.115625,0.419875,0.185875,0.016020,0.083078,-0.182535,177.093155,-6.785063
96.914856,12.009992,-85.899185,4.575278,0.960000,2.017946,0.000000,2.006366,-0.160974,0.143850,0.115625,0.419875,0.185875,0.013403,0.003016,-0.189264,177.185959,-7.434714
100.548653,12.737446,-82.265388,5.302732,0.080000,2.156885,0.000000,2.128115,-0.199335,0.289042,0.115625,0.419875,0.185875,0.011059,-0.075444,-0.195389,177.185959,-7.434714
103.877090,11.404047,-78.936951,3.969333,0.160000,2.300372,0.000000,2.252208,-0.159236,0.440358,0.115625,0.419875,0.185875,0.008926,-0.152335,-0.200963,177.185959,-7.434714
106.910011,8.421546,-75.904030,0.986832,0.240000,2.452639,0.000000,2.378434,-0.042246,0.597248,0.115625,0.419875,0.185875,0.006985,-0.227688,-0.206035,177.185959,-7.434714
110.161011,10.192915,-72.653030,2.758201,0.800000,2.535421,0.000000,2.417296,-0.122012,0.755084,0.115625,0.419875,0.185875,0.005218,-0.301535,-0.210651,177.185959,-7.434714
113.217018,7.225838,-69.411415,0.997619,1.000000,2.606320,0.000000,2.439483,-0.045385,0.916387,-0.160375,0.419875,0.117125,0.003611,-0.373904,-0.214851,177.371567,-6.228219
117.592300,-4.504679,-64.943329,-7.113413,1.000000,2.572682,0.000000,2.312624,0.318580,1.081189,-0.160375,0.419875,0.117125,0.002224,-0.444826,-0.218677,177.464371,-2.608734
122.851929,-14.748140,-59.590897,-12.345277,1.000000,2.545872,1.000000,2.144870,0.544309,1.258857,-0.160375,0.419875,0.117125,-0.001024,-0.078400,-0.222160,177.557175,2.402863
130.707199,-18.196808,-50.807587,-14.216220,1.000000,2.641659,1.000000,1.984665,0.648742,1.618210,-0.160375,0.419875,0.117125,-0.004736,-0.078400,-0.232495,178.485214,3.980587
-17.696228,-23.568428,35.318047,1.015392,0.672000,2.453458,0.000000,-1.418157,-0.043472,2.001599,0.194750,0.419875,0.045375,-0.155898,0.164773,0.124967,53.014282,24.583820
-20.151489,-25.504896,29.613655,1.770350,0.768000,2.028455,0.000000,-1.001885,-0.062665,1.762648,0.194750,0.419875,0.045375,-0.145166,0.083078,0.137149,49.765137,27.275246
-22.388794,-25.377277,21.899757,4.310971,0.864000,1.613716,0.000000,-0.600192,-0.121305,1.493028,0.194750,0.419875,0.045375,-0.019000,0.164750,-0.249125,44.288574,29.688248
-23.202881,-22.959866,11.897560,10.904732,0.960000,1.694400,0.000000,-0.343012,-0.320544,1.628062,0.194750,0.419875,0.045375,-0.017290,0.083055,-0.226704,35.100464,33.864597
-17.833740,-25.297428,3.438087,16.084599,1.000000,1.813783,0.000000,-0.104516,-0.502520,1.739643,0.194750,0.419875,0.045375,-0.015734,0.002994,-0.206300,21.271851,41.382027
-12.047058,-30.598333,-3.490250,20.064470,1.000000,1.949922,0.000000,0.111504,-0.668972,1.828179,0.194750,0.419875,0.045375,-0.014318,-0.078400,-0.187733,8.556824,50.662804
-26.366211,-35.449921,-8.528564,23.379969,1.000000,2.082054,0.000000,0.283421,-0.826214,1.889971,0.194750,0.419875,0.045375,0.004608,-0.155232,-0.168183,17.837646,58.829887
-58.539673,-41.723083,-12.767311,24.624191,0.096000,2.175908,0.000000,0.437137,-0.906624,1.929124,0.115750,0.419875,-0.175250,0.021172,-0.230527,-0.147582,45.772339,66.347275
-96.633118,-42.172527,-17.636162,19.163177,0.192000,1.995476,0.000000,0.571070,-0.655035,1.796311,0.115750,0.419875,-0.175250,0.031706,-0.304317,-0.121518,78.996948,61.335705
-163.348755,-47.352020,-23.748528,10.456988,0.288000,1.816312,0.000000,0.719322,-0.329656,1.634898,0.115750,0.419875,-0.175250,0.018676,-0.376630,-0.095493,139.600220,57.809010
99.657532,-61.213066,-31.276062,-8.322867,0.384000,1.711635,0.000000,0.879256,0.247761,1.447486,0.115750,0.419875,-0.175250,-0.006588,-0.447498,-0.088797,-130.933594,52.890198
36.281067,-66.217865,-39.710579,-25.856712,0.480000,1.835344,1.000000,1.055231,0.800434,1.270543,0.115750,0.419875,-0.175250,-0.021186,-0.078400,-0.098323,-75.991638,40.361149
37.150970,-57.769497,-33.921967,-19.914158,0.576000,1.555911,0.000000,0.816375,0.529964,1.213890,0.115750,0.419875,-0.175250,0.211215,0.333200,-0.097406,-71.072937,37.855339
42.600769,-54.889244,-34.318802,-14.992136,0.672000,1.338656,0.000000,0.729043,0.346294,1.067978,0.115750,0.419875,-0.175250,0.214139,0.248136,-0.081118,-76.919586,39.897110
36.915710,-45.649670,-32.115471,-6.216599,0.768000,1.144297,0.000000,0.604762,0.123912,0.963495,0.115750,0.419875,-0.175250,0.217451,0.164773,-0.068568,-69.031189,39.433071
17.474884,-39.468266,-29.560913,0.892883,0.864000,0.969400,0.000000,0.478196,-0.015106,0.843111,0.115750,0.419875,-0.175250,0.219531,0.083078,-0.054098,-47.035797,40.361149
-0.009827,-24.899670,-24.307762,14.997439,0.960000,0.835885,0.000000,0.332364,-0.216308,0.735832,0.115750,0.419875,-0.175250,0.216740,0.003016,-0.033425,-24.297943,39.897110
7.170715,-6.395500,-17.034409,30.995800,1.000000,0.773977,0.000000,0.194357,-0.398578,0.634351,0.115750,0.419875,-0.175250,0.197233,-0.075444,-0.030417,-24.205139,37.391300
36.784668,9.575218,-6.167313,46.502480,1.000000,0.782064,0.000000,0.057832,-0.567311,0.535198,0.119703,0.419875,-0.138671,0.175530,-0.152335,-0.064258,-42.951996,36.927261
41.607422,13.307693,6.915237,54.318497,1.000000,0.811495,0.000000,-0.056989,-0.659153,0.469886,-0.140625,0.419875,0.000375,0.163889,-0.227688,-0.092749,-34.692200,41.010803
22.411438,-3.299660,40.619034,39.752914,0.096000,0.646222,0.000000,-0.323445,-0.413248,0.377111,-0.151000,0.333125,-0.038250,0.175474,-0.301535,-0.115106,18.207581,43.052574
8.318756,-41.382984,64.391724,-0.929028,0.192000,0.710225,0.000000,-0.640376,0.011516,0.306930,-0.210500,0.248125,-0.082250,0.159681,-0.373904,-0.104747,56.072968,40.453957
4.633606,-70.666489,76.947464,-29.655682,0.288000,1.112105,0.000000,-0.941466,0.550254,0.218263,-0.210500,0.248125,-0.082250,0.127449,-0.444826,-0.098815,72.313873,41.010803
8.485901,-85.076447,83.769501,-43.694408,0.384000,1.679063,0.000000,-1.206851,1.159915,0.131755,-0.174250,0.083000,-0.068125,0.094957,-0.514329,-0.100780,75.283600,41.382034
16.496460,-90.000000,88.439117,-50.916874,0.480000,2.334086,0.000000,-1.470975,1.811790,0.040083,-0.174250,0.083000,-0.068125,0.065980,-0.582443,-0.103641,71.942657,41.567650
21.770874,-90.000000,91.207825,-55.105587,0.576000,3.064596,0.000000,-1.752769,2.513600,-0.036957,-0.174250,0.083000,-0.068125,0.038950,-0.649194,-0.105034,69.436951,42.310112
22.547882,-90.000000,92.820068,-57.374176,0.672000,3.767324,1.000000,-2.028695,3.172876,-0.099929,-0.174250,0.083000,-0.068125,0.013904,-0.078400,-0.105370,70.272186,44.166267
21.472595,-90.000000,94.064880,-56.229759,0.768000,3.407371,0.000000,-1.889275,2.832453,-0.134261,-0.174250,0.083000,-0.068125,-0.218436,0.333200,-0.078860,72.592285,42.681343
16.978882,-89.651100,95.696228,-51.888569,0.864000,3.111161,0.000000,-1.910704,2.447899,-0.190591,-0.174250,0.083000,-0.068125,-0.219745,0.248136,-0.082723,78.717346,37.762531
17.265961,-78.589493,96.632935,-47.230694,0.960000,2.845280,0.000000,-1.919150,2.088703,-0.223165,-0.174250,0.083000,-0.068125,-0.219647,0.164773,-0.088413,79.366974,31.358795
16.842499,-66.932045,96.766296,-42.255409,1.000000,2.600106,0.000000,-1.911074,1.748409,-0.226744,-0.174250,0.083000,-0.068125,-0.219408,0.083078,-0.093813,79.923798,24.676636
21.016785,-53.552773,97.321228,-37.878479,1.000000,2.426442,0.000000,-1.899611,1.489810,-0.244058,-0.174250,0.083000,-0.068125,-0.222490,0.003016,-0.081314,76.304443,15.674294
20.396423,-39.238148,96.700867,-31.638096,1.000000,2.199265,0.000000,-1.859616,1.153629,-0.218483,-0.174250,0.083000,-0.068125,-0.202466,-0.075444,-0.073996,76.304443,7.600052
16.659027,-26.287344,96.211609,-25.833456,1.000000,2.055975,0.000000,-1.839644,0.895908,-0.200226,-0.174250,0.083000,-0.068125,-0.184244,-0.152335,-0.067336,79.552582,0.453887
7.401123,-13.847599,95.677307,-17.755657,0.096000,1.868575,0.000000,-1.770838,0.569838,-0.176046,-0.174250,0.083000,-0.068125,-0.167662,-0.227688,-0.061276,88.276184,-3.908058
-10.659286,-2.206077,95.250183,-10.476077,0.192000,1.755110,0.000000,-1.718613,0.319121,-0.157927,0.145500,0.419875,0.075500,-0.152573,-0.301535,-0.055761,105.909470,-8.270000
-14.087463,-4.972708,94.606201,-14.542017,0.288000,1.547951,0.000000,-1.493520,0.388677,-0.120326,0.145500,0.419875,0.075500,-0.133951,-0.373904,-0.067895,108.693665,-9.569309
-4.592957,-23.648920,93.149719,-22.359766,0.384000,1.394776,0.000000,-1.287959,0.530603,-0.070874,0.120500,0.248125,0.062500,-0.116177,-0.444826,-0.078679,97.742676,1.289154
3.390472,-48.447868,90.089417,-37.785172,0.480000,1.254020,1.000000,-0.991069,0.768340,-0.001549,0.120500,0.248125,0.062500,-0.103317,-0.078400,-0.089271,86.698944,10.662696
-4.314209,-55.086426,70.412949,-32.265965,0.576000,0.870621,0.000000,-0.693580,0.464781,0.246796,0.120500,0.248125,0.062500,-0.062318,0.333200,-0.151308,74.727173,22.820461
2.134949,-57.248703,60.899414,-21.713625,0.672000,0.832530,0.000000,-0.675821,0.308008,0.376169,0.120500,0.248125,0.062500,-0.061407,0.248136,-0.154896,58.764465,35.535080
1.808075,-55.528339,53.426636,-13.589522,0.768000,0.873149,0.000000,-0.681588,0.205159,0.505704,0.120500,0.248125,0.062500,-0.065129,0.164773,-0.156206,51.618561,41.938816
11.850159,-58.360260,47.598923,-8.347170,0.864000,0.952684,0.000000,-0.696050,0.138302,0.635604,0.120500,0.248125,0.062500,-0.070341,0.083078,-0.156129,35.748749,50.013092
28.621643,-60.560825,42.653458,-8.413154,0.960000,1.046683,0.000000,-0.701562,0.153141,0.761514,0.120500,0.248125,0.062500,-0.078486,0.003016,-0.152498,14.031799,52.147671
25.464752,-54.711136,38.568512,-5.440505,1.000000,1.126810,0.000000,-0.699345,0.106836,0.877043,0.120500,0.248125,0.062500,-0.088726,-0.075444,-0.143099,13.103760,49.270630
15.745422,-47.860752,35.809486,-6.571590,1.000000,1.214464,0.000000,-0.705903,0.138991,0.978420,0.120500,0.248125,0.062500,-0.080741,-0.152335,-0.130220,20.064056,41.289162
5.966858,-34.912216,33.176804,-4.574359,0.096000,1.259649,0.000000,-0.687116,0.100464,1.050950,0.120500,0.248125,0.062500,-0.073474,-0.227688,-0.118500,27.209961,30.337858
